transaction_id,timestamp,sender_id,receiver_id,sender_city,receiver_city,amount,transaction_type,upi_app,time_of_day,device_type,is_new_receiver,is_fraud,fraud_type,transaction_status
TXN0000187,2023-01-09 01:29:12,USR03222,USR26886,Bangalore,Delhi,48306.18,P2P,GPay,Late Night,iOS,0,1,Social Engineering,Success
TXN0000188,2023-01-09 01:36:13,USR07608,USR30611,Lucknow,Delhi,6730.22,Bill Payment,Paytm,Late Night,iOS,0,1,Account Takeover,Success
TXN0000189,2023-01-09 04:34:27,USR09549,USR12104,Lucknow,Chennai,16664.32,P2M,PhonePe,Late Night,Android,0,1,Phishing,Reversed
TXN0000190,2023-01-09 05:23:22,USR31424,USR36246,Lucknow,Kolkata,30624.83,P2M,Paytm,Morning,Feature Phone,0,0,,Success
TXN0000191,2023-01-09 07:05:09,USR43902,USR49772,Jaipur,Pune,8518.09,P2P,GPay,Morning,iOS,0,0,,Success
TXN0000192,2023-01-09 07:08:37,USR30347,USR37157,Delhi,Delhi,22570.98,P2M,PhonePe,Morning,iOS,0,0,,Success
TXN0000193,2023-01-09 07:16:38,USR39212,USR44112,Pune,Ahmedabad,40059.4,P2M,GPay,Morning,Feature Phone,0,1,Fake QR,Success
TXN0000194,2023-01-09 07:36:27,USR40827,USR11264,Bangalore,Hyderabad,42178.97,Bill Payment,GPay,Morning,Android,0,0,,Success
TXN0000195,2023-01-09 07:36:41,USR37861,USR26051,Lucknow,Hyderabad,5754.91,P2M,GPay,Morning,Android,0,0,,Success
TXN0000196,2023-01-09 11:10:39,USR25137,USR32445,Ahmedabad,Lucknow,43556.79,Shopping,BHIM,Morning,Android,0,0,,Success
TXN0000197,2023-01-09 13:30:18,USR16144,USR02024,Bangalore,Hyderabad,32435.34,Bill Payment,PhonePe,Afternoon,Android,0,0,,Success
TXN0000198,2023-01-09 19:00:39,USR32381,USR88609,Delhi,Chennai,20434.92,Bill Payment,GPay,Evening,Feature Phone,1,0,,Success
TXN0000199,2023-01-09 20:29:48,USR42122,USR04047,Chennai,Ahmedabad,16270.36,P2P,Paytm,Evening,iOS,0,0,,Success
TXN0000200,2023-01-09 22:02:13,USR22856,USR31162,Delhi,Kolkata,3103.67,P2M,PhonePe,Night,iOS,0,0,,Success
TXN0000201,2023-01-10 00:29:27,USR02727,USR33114,Bangalore,Kolkata,14428.32,P2M,BHIM,Late Night,Android,0,0,,Success
TXN0000202,2023-01-10 00:44:21,USR13452,USR46776,Lucknow,Chennai,41757.25,P2P,PhonePe,Late Night,Android,0,0,,Pending
TXN0000203,2023-01-10 05:04:10,USR01362,USR26661,Chennai,Jaipur,40464.22,P2M,GPay,Morning,Android,0,0,,Success
TXN0000204,2023-01-10 05:35:58,USR05218,USR25657,Delhi,Mumbai,26105.23,P2M,GPay,Morning,Android,0,0,,Success
TXN0000205,2023-01-10 07:34:36,USR19601,USR35586,Bangalore,Ahmedabad,5507.18,P2P,GPay,Morning,Android,0,0,,Success
TXN0000206,2023-01-10 09:28:37,USR49871,USR95465,Chennai,Kolkata,46125.68,P2P,Paytm,Morning,Android,1,0,,Success
TXN0000207,2023-01-10 10:00:48,USR16714,USR85465,Jaipur,Bangalore,44150.22,P2M,Paytm,Morning,Android,1,0,,Failed
TXN0000208,2023-01-10 10:58:05,USR03963,USR12562,Hyderabad,Chennai,19862.8,P2P,GPay,Morning,Android,0,0,,Success
TXN0000209,2023-01-10 12:17:14,USR07196,USR37458,Chennai,Pune,13347.91,Bill Payment,GPay,Afternoon,Android,0,0,,Success
TXN0000210,2023-01-10 13:04:31,USR42696,USR49259,Mumbai,Jaipur,42641.78,Bill Payment,GPay,Afternoon,iOS,0,0,,Success
TXN0000211,2023-01-10 13:55:50,USR13905,USR42378,Ahmedabad,Chennai,17364.5,Bill Payment,PhonePe,Afternoon,Android,0,0,,Success
TXN0000212,2023-01-10 16:29:32,USR46869,USR43283,Pune,Chennai,25413.83,Bill Payment,Paytm,Afternoon,Feature Phone,0,0,,Success
TXN0000213,2023-01-10 16:33:17,USR39542,USR99639,Pune,Hyderabad,46797.24,P2P,GPay,Afternoon,iOS,1,0,,Success
TXN0000214,2023-01-10 17:18:43,USR32070,USR16910,Hyderabad,Jaipur,14250.96,Shopping,GPay,Evening,Feature Phone,0,0,,Success
TXN0000215,2023-01-10 18:27:55,USR02236,USR91139,Mumbai,Lucknow,4999.0,P2M,PhonePe,Evening,Android,1,1,Social Engineering,Failed
TXN0000216,2023-01-10 19:22:30,USR04340,USR12415,Kolkata,Ahmedabad,9829.11,P2M,Amazon Pay,Evening,iOS,0,0,,Success
TXN0000217,2023-01-10 20:07:04,USR33468,USR85123,Lucknow,Pune,7846.41,P2P,PhonePe,Evening,Feature Phone,1,0,,Success
TXN0000218,2023-01-10 20:23:45,USR26061,USR21756,Lucknow,Pune,27423.51,P2P,GPay,Evening,Android,0,0,,Success
TXN0000219,2023-01-10 21:11:26,USR15693,USR39567,Lucknow,Mumbai,30977.8,P2M,PhonePe,Night,iOS,0,0,,Success
TXN0000220,2023-01-10 21:30:21,USR21495,USR83637,Lucknow,Lucknow,34800.24,Bill Payment,PhonePe,Night,Android,1,0,,Success
TXN0000221,2023-01-10 22:59:43,USR33193,USR01330,Chennai,Chennai,48469.19,Recharge,PhonePe,Night,iOS,0,0,,Success
TXN0000222,2023-01-10 23:00:47,USR01532,USR03564,Kolkata,Delhi,3881.3,P2M,PhonePe,Night,Android,0,0,,Success
TXN0000223,2023-01-11 00:12:45,USR10432,USR27161,Bangalore,Jaipur,23470.75,P2P,GPay,Late Night,Android,0,0,,Success
TXN0000224,2023-01-11 00:33:52,USR36264,USR95262,Ahmedabad,Pune,4999.0,Bill Payment,GPay,Late Night,Android,1,1,Social Engineering,Failed
TXN0000225,2023-01-11 00:36:20,USR27373,USR38283,Pune,Mumbai,2838.89,P2P,GPay,Late Night,Android,0,0,,Success
TXN0000226,2023-01-11 03:31:24,USR09060,USR20425,Mumbai,Ahmedabad,17076.28,P2M,Paytm,Late Night,iOS,0,1,Fake QR,Success
TXN0000227,2023-01-11 04:06:20,USR31757,USR96812,Ahmedabad,Lucknow,43810.83,P2P,GPay,Late Night,iOS,1,1,Phishing,Success
TXN0000228,2023-01-11 06:07:55,USR42008,USR40020,Jaipur,Mumbai,46455.93,P2P,Paytm,Morning,Android,0,0,,Success
TXN0000229,2023-01-11 06:28:23,USR41494,USR87233,Lucknow,Jaipur,47505.59,Bill Payment,PhonePe,Morning,Android,1,0,,Failed
TXN0000230,2023-01-11 06:54:42,USR15577,USR90070,Ahmedabad,Hyderabad,12309.78,Bill Payment,PhonePe,Morning,Android,1,1,Social Engineering,Success
TXN0000231,2023-01-11 07:01:14,USR08276,USR49296,Lucknow,Pune,28102.24,P2P,GPay,Morning,Android,0,0,,Success
TXN0000232,2023-01-11 07:16:33,USR42934,USR49048,Chennai,Ahmedabad,24613.78,P2P,GPay,Morning,iOS,0,0,,Success
TXN0000233,2023-01-11 07:26:47,USR26479,USR02224,Pune,Mumbai,13563.43,P2P,PhonePe,Morning,Android,0,0,,Success
TXN0000234,2023-01-11 09:35:33,USR40339,USR46022,Chennai,Chennai,21285.08,P2P,GPay,Morning,Android,0,0,,Success
TXN0000235,2023-01-11 09:37:41,USR37030,USR15354,Hyderabad,Pune,8369.75,Shopping,GPay,Morning,Android,0,0,,Success
TXN0000236,2023-01-11 11:39:43,USR34834,USR13181,Bangalore,Mumbai,35893.87,Bill Payment,GPay,Morning,iOS,0,0,,Pending
TXN0000237,2023-01-11 13:03:50,USR28950,USR26753,Mumbai,Bangalore,30455.58,Bill Payment,PhonePe,Afternoon,iOS,0,0,,Success
TXN0000238,2023-01-11 13:42:42,USR42705,USR94316,Hyderabad,Jaipur,38675.49,P2P,Paytm,Afternoon,Android,1,0,,Success
TXN0000239,2023-01-11 13:43:32,USR33259,USR35227,Mumbai,Delhi,6997.41,P2P,PhonePe,Afternoon,Android,0,0,,Success
TXN0000240,2023-01-11 14:54:27,USR37314,USR10790,Ahmedabad,Chennai,12583.62,P2M,Paytm,Afternoon,Android,0,0,,Success
TXN0000241,2023-01-11 17:50:57,USR39373,USR80728,Lucknow,Kolkata,26826.47,Recharge,PhonePe,Evening,iOS,1,1,Phishing,Failed
TXN0000242,2023-01-11 20:44:25,USR31138,USR19015,Kolkata,Mumbai,26126.92,P2P,Paytm,Evening,iOS,0,0,,Success
TXN0000243,2023-01-11 21:00:53,USR02126,USR48686,Jaipur,Pune,9999.0,P2P,PhonePe,Night,Feature Phone,0,1,Phishing,Failed
TXN0000244,2023-01-11 21:15:54,USR38532,USR02872,Lucknow,Bangalore,49983.29,Shopping,Amazon Pay,Night,Android,0,0,,Success
TXN0000245,2023-01-11 23:17:28,USR01925,USR23470,Mumbai,Hyderabad,33942.27,Recharge,GPay,Night,Android,0,0,,Success
TXN0000246,2023-01-12 00:38:44,USR49639,USR86039,Pune,Ahmedabad,24622.35,Bill Payment,PhonePe,Late Night,Android,1,1,Phishing,Success
TXN0000247,2023-01-12 00:49:42,USR30350,USR43002,Mumbai,Bangalore,12924.32,Recharge,Amazon Pay,Late Night,Android,0,0,,Success
TXN0000248,2023-01-12 02:31:13,USR43419,USR39768,Mumbai,Mumbai,47716.3,P2P,GPay,Late Night,iOS,0,0,,Success
TXN0000249,2023-01-12 05:20:55,USR01687,USR34826,Lucknow,Bangalore,11324.94,P2P,Paytm,Morning,Android,0,0,,Success
TXN0000250,2023-01-12 05:31:22,USR07237,USR12739,Hyderabad,Lucknow,24536.68,P2P,BHIM,Morning,Android,0,0,,Failed
TXN0000251,2023-01-12 06:25:52,USR48558,USR29378,Mumbai,Ahmedabad,42089.49,P2P,PhonePe,Morning,Android,0,0,,Success
TXN0000252,2023-01-12 06:37:02,USR05737,USR07694,Hyderabad,Jaipur,46988.33,Shopping,PhonePe,Morning,Android,0,0,,Success
TXN0000253,2023-01-12 08:59:00,USR22270,USR28776,Pune,Lucknow,7799.24,P2P,PhonePe,Morning,Feature Phone,0,0,,Success
TXN0000254,2023-01-12 09:16:13,USR30009,USR30728,Ahmedabad,Hyderabad,6313.11,Shopping,Paytm,Morning,Android,0,0,,Success
TXN0000255,2023-01-12 09:46:49,USR45136,USR24974,Bangalore,Hyderabad,40832.24,P2M,GPay,Morning,Android,0,0,,Success
TXN0000256,2023-01-12 10:39:45,USR30081,USR80116,Kolkata,Mumbai,30684.68,P2M,PhonePe,Morning,Android,1,0,,Success
TXN0000257,2023-01-12 10:58:37,USR31526,USR17024,Chennai,Lucknow,39625.92,P2P,GPay,Morning,Android,0,1,Social Engineering,Reversed
TXN0000258,2023-01-12 11:03:32,USR28296,USR49145,Kolkata,Mumbai,23125.45,P2P,Amazon Pay,Morning,Android,0,0,,Success
TXN0000259,2023-01-12 11:36:14,USR26283,USR84953,Pune,Jaipur,32821.48,P2P,GPay,Morning,iOS,1,0,,Success
TXN0000260,2023-01-12 12:26:25,USR04664,USR46211,Kolkata,Jaipur,22411.83,P2M,BHIM,Afternoon,iOS,0,0,,Success
TXN0000261,2023-01-12 15:47:27,USR29481,USR37256,Pune,Hyderabad,49883.26,Recharge,BHIM,Afternoon,Android,0,0,,Success
TXN0000262,2023-01-12 18:15:57,USR03338,USR48232,Ahmedabad,Bangalore,14119.96,P2M,GPay,Evening,Android,0,0,,Success
TXN0000263,2023-01-12 18:19:02,USR28905,USR49783,Lucknow,Jaipur,33759.58,P2M,Amazon Pay,Evening,Android,0,0,,Pending
TXN0000264,2023-01-12 18:30:30,USR07343,USR34962,Ahmedabad,Lucknow,15450.97,P2P,Paytm,Evening,Feature Phone,0,0,,Success
TXN0000265,2023-01-12 20:04:33,USR19688,USR45354,Ahmedabad,Ahmedabad,5278.08,Shopping,PhonePe,Evening,Android,0,0,,Success
TXN0000266,2023-01-12 21:17:09,USR23712,USR92378,Lucknow,Pune,22025.08,P2P,Paytm,Night,Android,1,0,,Success
TXN0000267,2023-01-12 21:46:07,USR32101,USR34073,Jaipur,Delhi,29606.08,Shopping,BHIM,Night,iOS,0,0,,Success
TXN0000268,2023-01-12 22:58:11,USR13336,USR14532,Kolkata,Bangalore,6837.97,P2P,Paytm,Night,iOS,0,0,,Success
TXN0000269,2023-01-12 23:47:18,USR35931,USR17110,Pune,Lucknow,3019.16,P2P,GPay,Night,Android,0,0,,Success
TXN0000270,2023-01-13 00:33:46,USR02402,USR13979,Pune,Lucknow,18689.25,Bill Payment,GPay,Late Night,iOS,0,0,,Success
TXN0000271,2023-01-13 00:38:21,USR25847,USR89982,Mumbai,Hyderabad,9999.0,Bill Payment,Paytm,Late Night,Android,1,1,SIM Swap,Reversed
TXN0000272,2023-01-13 01:50:59,USR39146,USR32278,Kolkata,Kolkata,17808.74,Recharge,Paytm,Late Night,Feature Phone,0,0,,Success
TXN0000273,2023-01-13 01:54:58,USR23447,USR27166,Delhi,Kolkata,27485.29,P2P,GPay,Late Night,iOS,0,0,,Failed
TXN0000274,2023-01-13 03:33:42,USR13807,USR04290,Lucknow,Pune,6281.73,P2P,GPay,Late Night,Android,0,0,,Success
TXN0000275,2023-01-13 04:33:21,USR34614,USR39707,Bangalore,Bangalore,22929.84,P2P,Amazon Pay,Late Night,Android,0,0,,Success
TXN0000276,2023-01-13 05:20:08,USR08812,USR28426,Ahmedabad,Mumbai,16242.78,P2M,Amazon Pay,Morning,iOS,0,0,,Success
TXN0000277,2023-01-13 05:50:46,USR30572,USR21564,Hyderabad,Chennai,22986.82,P2M,PhonePe,Morning,Android,0,0,,Success
TXN0000278,2023-01-13 06:45:33,USR22339,USR27536,Mumbai,Lucknow,1297.17,P2P,Paytm,Morning,Android,0,0,,Success
TXN0000279,2023-01-13 07:02:30,USR04082,USR14888,Mumbai,Lucknow,41549.26,P2M,Paytm,Morning,Android,0,0,,Success
TXN0000280,2023-01-13 08:23:46,USR04815,USR44985,Jaipur,Bangalore,39477.17,Bill Payment,Paytm,Morning,iOS,0,0,,Reversed
TXN0000281,2023-01-13 08:29:14,USR40930,USR12015,Pune,Chennai,20865.44,P2P,PhonePe,Morning,Android,0,0,,Reversed
TXN0000282,2023-01-13 09:22:22,USR20791,USR14344,Hyderabad,Bangalore,19131.62,P2P,GPay,Morning,Feature Phone,0,0,,Success
TXN0000283,2023-01-13 09:59:51,USR09293,USR25794,Bangalore,Hyderabad,35276.68,P2P,GPay,Morning,Android,0,0,,Success
TXN0000284,2023-01-13 11:03:09,USR28777,USR30084,Kolkata,Hyderabad,32136.91,P2M,BHIM,Morning,Android,0,0,,Success
TXN0000285,2023-01-13 11:35:56,USR25836,USR43688,Chennai,Jaipur,18641.93,Bill Payment,Paytm,Morning,Feature Phone,0,0,,Success
TXN0000286,2023-01-13 19:06:24,USR13442,USR32441,Chennai,Mumbai,21293.04,P2P,GPay,Evening,Android,0,0,,Success
TXN0000287,2023-01-13 20:15:25,USR34013,USR37986,Hyderabad,Mumbai,45462.98,Recharge,PhonePe,Evening,iOS,0,0,,Success
TXN0000288,2023-01-13 21:11:39,USR21329,USR37287,Lucknow,Pune,13915.86,P2M,PhonePe,Night,iOS,0,0,,Success
TXN0000289,2023-01-13 22:08:44,USR43635,USR08336,Kolkata,Jaipur,27966.89,P2P,PhonePe,Night,Android,0,0,,Success
TXN0000290,2023-01-13 22:19:20,USR22912,USR29850,Pune,Bangalore,1546.72,P2M,Paytm,Night,Android,0,0,,Success
TXN0000291,2023-01-13 22:39:37,USR48323,USR49370,Ahmedabad,Mumbai,37408.0,P2M,BHIM,Night,iOS,0,0,,Failed
TXN0000292,2023-01-13 22:46:26,USR17335,USR01123,Delhi,Kolkata,18021.22,P2P,GPay,Night,Android,0,0,,Success
TXN0000293,2023-01-13 23:08:09,USR06417,USR83251,Delhi,Mumbai,4999.0,Shopping,PhonePe,Night,Android,1,1,Phishing,Success
TXN0000294,2023-01-14 00:50:06,USR28506,USR47478,Chennai,Mumbai,12575.72,P2M,GPay,Late Night,Android,0,0,,Failed
TXN0000295,2023-01-14 01:01:04,USR41143,USR39702,Pune,Chennai,42276.11,P2P,Paytm,Late Night,Android,0,0,,Success
TXN0000296,2023-01-14 01:54:01,USR37885,USR06482,Pune,Hyderabad,12947.15,Shopping,PhonePe,Late Night,Android,0,1,Fake QR,Success
TXN0000297,2023-01-14 04:02:40,USR24139,USR45183,Hyderabad,Pune,41809.25,P2M,GPay,Late Night,Android,0,1,SIM Swap,Failed
TXN0000298,2023-01-14 06:26:00,USR02027,USR48023,Jaipur,Lucknow,1041.28,P2M,BHIM,Morning,Feature Phone,0,1,Phishing,Success
TXN0000299,2023-01-14 07:01:39,USR34372,USR26778,Ahmedabad,Pune,32842.51,Recharge,GPay,Morning,Feature Phone,0,0,,Success
TXN0000300,2023-01-14 07:57:12,USR13258,USR88208,Hyderabad,Jaipur,9999.0,P2M,Paytm,Morning,Feature Phone,1,1,SIM Swap,Failed
TXN0000301,2023-01-14 08:28:08,USR46641,USR19378,Kolkata,Chennai,6750.04,Recharge,PhonePe,Morning,iOS,0,0,,Failed
TXN0000302,2023-01-14 09:20:58,USR14794,USR04410,Pune,Jaipur,12921.71,P2P,GPay,Morning,Android,0,0,,Success
TXN0000303,2023-01-14 11:19:45,USR04427,USR38479,Lucknow,Lucknow,28209.6,P2P,PhonePe,Morning,Android,0,0,,Success
TXN0000304,2023-01-14 14:35:06,USR46030,USR87770,Kolkata,Bangalore,12010.45,P2P,PhonePe,Afternoon,Feature Phone,1,1,SIM Swap,Success
TXN0000305,2023-01-14 17:17:30,USR06115,USR96813,Delhi,Chennai,11248.14,Recharge,GPay,Evening,Android,1,0,,Success
TXN0000306,2023-01-14 19:17:02,USR38435,USR15849,Chennai,Ahmedabad,23120.88,Bill Payment,PhonePe,Evening,Android,0,0,,Success
TXN0000307,2023-01-14 20:01:25,USR46650,USR81403,Pune,Bangalore,25736.57,P2M,PhonePe,Evening,Android,1,0,,Success
TXN0000308,2023-01-14 20:59:02,USR26703,USR33145,Lucknow,Delhi,1553.88,P2M,Amazon Pay,Evening,Feature Phone,0,1,Phishing,Success
TXN0000309,2023-01-14 21:05:58,USR48718,USR26021,Mumbai,Lucknow,39745.29,Recharge,GPay,Night,Android,0,0,,Success
TXN0000310,2023-01-14 21:35:49,USR22585,USR19595,Kolkata,Mumbai,43097.41,Shopping,PhonePe,Night,Android,0,0,,Success
TXN0000311,2023-01-14 23:16:12,USR08875,USR01974,Ahmedabad,Chennai,13641.16,P2P,PhonePe,Night,iOS,0,0,,Success
TXN0000312,2023-01-15 00:44:00,USR43762,USR17520,Jaipur,Chennai,46498.61,P2M,Paytm,Late Night,Android,0,0,,Success
TXN0000313,2023-01-15 02:49:18,USR26067,USR13396,Kolkata,Mumbai,45931.24,Bill Payment,Amazon Pay,Late Night,iOS,0,0,,Success
TXN0000314,2023-01-15 03:57:34,USR10929,USR29274,Pune,Chennai,20277.92,Recharge,Paytm,Late Night,Android,0,0,,Success
TXN0000315,2023-01-15 04:50:43,USR47132,USR92466,Ahmedabad,Bangalore,47126.04,P2P,PhonePe,Late Night,Android,1,1,Social Engineering,Reversed
TXN0000316,2023-01-15 06:07:52,USR04191,USR98446,Chennai,Kolkata,9801.31,Recharge,Amazon Pay,Morning,Android,1,0,,Success
TXN0000317,2023-01-15 07:13:44,USR33164,USR99585,Jaipur,Hyderabad,42710.24,P2P,GPay,Morning,Feature Phone,1,0,,Success
TXN0000318,2023-01-15 08:13:02,USR34790,USR91423,Chennai,Mumbai,36157.01,P2P,BHIM,Morning,Android,1,0,,Success
TXN0000319,2023-01-15 08:53:56,USR44684,USR86134,Lucknow,Kolkata,39708.72,Bill Payment,BHIM,Morning,iOS,1,0,,Success
TXN0000320,2023-01-15 10:48:53,USR10471,USR05873,Lucknow,Kolkata,48287.92,P2M,BHIM,Morning,Android,0,1,Fake QR,Failed
TXN0000321,2023-01-15 11:57:21,USR41054,USR47544,Jaipur,Jaipur,9214.03,P2P,Amazon Pay,Morning,Android,0,0,,Success
TXN0000322,2023-01-15 13:20:01,USR16355,USR16285,Bangalore,Lucknow,10456.48,P2M,BHIM,Afternoon,iOS,0,0,,Success
TXN0000323,2023-01-15 13:50:52,USR34514,USR45266,Delhi,Chennai,19214.08,Recharge,PhonePe,Afternoon,Android,0,0,,Success
TXN0000324,2023-01-15 14:04:51,USR26827,USR17625,Lucknow,Chennai,5633.64,Recharge,PhonePe,Afternoon,Android,0,0,,Failed
TXN0000325,2023-01-15 15:07:09,USR49238,USR32729,Pune,Mumbai,26000.19,Bill Payment,PhonePe,Afternoon,Android,0,0,,Success
TXN0000326,2023-01-15 15:34:54,USR32588,USR39714,Kolkata,Jaipur,1603.05,Bill Payment,Amazon Pay,Afternoon,Android,0,0,,Success
TXN0000327,2023-01-15 15:50:48,USR16323,USR97362,Jaipur,Chennai,37030.9,Recharge,GPay,Afternoon,Android,1,0,,Success
TXN0000328,2023-01-15 16:03:23,USR38181,USR35557,Jaipur,Mumbai,45786.3,P2M,BHIM,Afternoon,iOS,0,0,,Success
TXN0000329,2023-01-15 16:13:45,USR25353,USR26928,Delhi,Lucknow,32279.34,P2M,BHIM,Afternoon,Android,0,0,,Success
TXN0000330,2023-01-15 16:54:01,USR09820,USR47616,Hyderabad,Bangalore,16494.21,Recharge,Paytm,Afternoon,Android,0,0,,Success
TXN0000331,2023-01-15 17:02:23,USR36051,USR49015,Chennai,Hyderabad,21114.15,P2P,PhonePe,Evening,Android,0,0,,Success
TXN0000332,2023-01-15 17:26:05,USR20222,USR33714,Ahmedabad,Chennai,39889.35,P2M,GPay,Evening,Android,0,0,,Success
TXN0000333,2023-01-15 18:18:10,USR08615,USR23259,Lucknow,Lucknow,34992.31,P2P,GPay,Evening,Android,0,0,,Success
TXN0000334,2023-01-15 21:25:26,USR24388,USR39169,Bangalore,Delhi,46156.79,P2M,PhonePe,Night,Android,0,0,,Success
TXN0000335,2023-01-15 21:27:05,USR38212,USR28078,Pune,Chennai,24502.3,P2M,PhonePe,Night,Android,0,0,,Pending
TXN0000336,2023-01-15 22:33:27,USR38223,USR33875,Hyderabad,Hyderabad,24778.3,P2P,Paytm,Night,Feature Phone,0,0,,Success
TXN0000337,2023-01-15 23:07:38,USR27714,USR02760,Bangalore,Ahmedabad,35251.84,Bill Payment,PhonePe,Night,Android,0,0,,Success
TXN0000338,2023-01-16 02:39:55,USR33910,USR89718,Delhi,Pune,35483.68,P2P,BHIM,Late Night,iOS,1,1,Phishing,Success
TXN0000339,2023-01-16 02:45:52,USR46658,USR14133,Chennai,Jaipur,4999.0,Bill Payment,Paytm,Late Night,Android,0,1,Phishing,Success
TXN0000340,2023-01-16 03:18:42,USR26387,USR36330,Lucknow,Kolkata,39236.42,P2P,Paytm,Late Night,iOS,0,0,,Success
TXN0000341,2023-01-16 04:10:51,USR13363,USR82015,Hyderabad,Jaipur,5969.28,P2P,BHIM,Late Night,Android,1,0,,Success
TXN0000342,2023-01-16 04:21:11,USR49874,USR17803,Hyderabad,Chennai,14343.53,P2P,PhonePe,Late Night,Android,0,0,,Success
TXN0000343,2023-01-16 04:49:55,USR48479,USR07970,Chennai,Hyderabad,20491.24,Shopping,Paytm,Late Night,Feature Phone,0,1,Social Engineering,Success
TXN0000344,2023-01-16 05:07:26,USR41007,USR82923,Delhi,Pune,32301.5,P2P,Paytm,Morning,Android,1,1,Phishing,Reversed
TXN0000345,2023-01-16 05:50:17,USR19794,USR19218,Mumbai,Ahmedabad,41400.27,P2M,PhonePe,Morning,iOS,0,0,,Success
TXN0000346,2023-01-16 08:26:14,USR01008,USR30400,Chennai,Pune,30737.64,Recharge,GPay,Morning,Android,0,0,,Success
TXN0000347,2023-01-16 11:49:35,USR40972,USR40701,Hyderabad,Jaipur,31632.71,Recharge,Paytm,Morning,iOS,0,0,,Reversed
TXN0000348,2023-01-16 12:11:38,USR08078,USR90026,Hyderabad,Pune,40261.6,Bill Payment,PhonePe,Afternoon,iOS,1,0,,Failed
TXN0000349,2023-01-16 13:39:24,USR37315,USR22114,Hyderabad,Delhi,33379.79,P2P,Paytm,Afternoon,Feature Phone,0,0,,Success
TXN0000350,2023-01-16 15:12:51,USR28466,USR40138,Jaipur,Ahmedabad,39485.1,Shopping,PhonePe,Afternoon,Android,0,0,,Success
TXN0000351,2023-01-16 15:13:21,USR18657,USR98984,Ahmedabad,Mumbai,37032.26,Shopping,PhonePe,Afternoon,Android,1,0,,Success
TXN0000352,2023-01-16 15:51:35,USR10109,USR18510,Mumbai,Hyderabad,38799.85,Bill Payment,PhonePe,Afternoon,Feature Phone,0,0,,Success
TXN0000353,2023-01-16 16:14:34,USR29826,USR91922,Chennai,Bangalore,14663.63,Bill Payment,PhonePe,Afternoon,Android,1,0,,Success
TXN0000354,2023-01-16 17:02:33,USR21884,USR81619,Hyderabad,Pune,27332.35,Bill Payment,PhonePe,Evening,Android,1,0,,Pending
TXN0000355,2023-01-16 19:26:13,USR16102,USR29841,Pune,Lucknow,22563.49,P2M,BHIM,Evening,Android,0,0,,Success
TXN0000356,2023-01-16 19:35:32,USR47422,USR28308,Hyderabad,Kolkata,18209.3,P2P,PhonePe,Evening,Android,0,0,,Reversed
TXN0000357,2023-01-16 23:15:52,USR31164,USR95489,Mumbai,Kolkata,41687.91,P2M,Paytm,Night,iOS,1,0,,Success
TXN0000358,2023-01-16 23:45:04,USR28003,USR46414,Pune,Mumbai,30547.38,P2M,GPay,Night,Android,0,0,,Success
TXN0000359,2023-01-16 23:53:34,USR06743,USR21470,Kolkata,Chennai,11622.67,Shopping,GPay,Night,Android,0,1,Phishing,Success
TXN0000360,2023-01-17 00:44:04,USR32018,USR21470,Bangalore,Pune,45703.28,Recharge,BHIM,Late Night,Android,0,0,,Success
TXN0000361,2023-01-17 02:29:45,USR22484,USR34491,Ahmedabad,Ahmedabad,4999.0,P2P,GPay,Late Night,Android,0,1,Phishing,Failed
TXN0000362,2023-01-17 02:44:33,USR01362,USR91576,Pune,Kolkata,34545.8,P2M,BHIM,Late Night,Android,1,1,Phishing,Success
TXN0000363,2023-01-17 03:30:55,USR35996,USR08760,Bangalore,Ahmedabad,27692.88,Bill Payment,Paytm,Late Night,Android,0,0,,Failed
TXN0000364,2023-01-17 03:32:29,USR48786,USR20154,Hyderabad,Delhi,6062.42,Bill Payment,PhonePe,Late Night,Android,0,0,,Success
TXN0000365,2023-01-17 04:45:49,USR17009,USR02187,Bangalore,Pune,38856.53,P2M,GPay,Late Night,Feature Phone,0,0,,Success
TXN0000366,2023-01-17 05:10:02,USR06643,USR18132,Kolkata,Ahmedabad,3583.86,P2M,Paytm,Morning,Android,0,0,,Success
TXN0000367,2023-01-17 05:56:28,USR18997,USR21582,Delhi,Chennai,31061.67,Bill Payment,GPay,Morning,Android,0,0,,Success
TXN0000368,2023-01-17 06:13:18,USR34181,USR03589,Jaipur,Bangalore,39221.74,P2P,BHIM,Morning,iOS,0,0,,Success
TXN0000369,2023-01-17 06:33:55,USR32604,USR07269,Lucknow,Delhi,6593.1,P2M,Paytm,Morning,Android,0,0,,Success
TXN0000370,2023-01-17 07:13:04,USR10515,USR47455,Kolkata,Ahmedabad,44326.39,P2M,GPay,Morning,Android,0,0,,Success
TXN0000371,2023-01-17 07:57:28,USR48405,USR15440,Lucknow,Jaipur,7377.42,Bill Payment,GPay,Morning,Feature Phone,0,0,,Success
TXN0000372,2023-01-17 08:35:59,USR18897,USR15501,Pune,Bangalore,17063.21,P2P,Paytm,Morning,Android,0,0,,Success
TXN0000373,2023-01-17 11:15:37,USR13333,USR36293,Chennai,Hyderabad,183.14,P2P,GPay,Morning,Android,0,0,,Failed
TXN0000374,2023-01-17 12:02:18,USR08242,USR40029,Pune,Delhi,26415.91,P2P,PhonePe,Afternoon,Android,0,0,,Success
